ae_mean,ae_var,rmse_mean,rmse_var,cf_mean,cf_var,zcr_mean,zcr_var,ber_mean,ber_var,sc_mean,sc_var,sb_mean,sb_var,sf_mean,sf_var,label
(0.2968980073928833+0j),(0.0278965774923563+0j),(0.10659186542034149+0j),(0.004411216359585524+0j),(3.1074044704437256+0j),(0.4082917869091034+0j),(83.4153823852539+0j),(729.5966796875+0j),(4.50244665145874-14.700024604797363j),(824884.3125+0j),(0.08221445232629776-0.0758981853723526j),(12.770164489746094+0j),(1.232292890548706-0.05875006690621376j),(20.23984146118164+0j),(6.091084003448486-21.128463745117188j),(45473.84765625+0j),3
(0.24345655739307404+0j),(0.024934157729148865+0j),(0.0962204709649086+0j),(0.003865252947434783+0j),(2.7161364555358887+0j),(0.20402473211288452+0j),(61.53845977783203+0j),(1789.140869140625+0j),(877.923828125-8092.32421875j),(5606410752+0j),(-0.2290082573890686+0.21102569997310638j),(9.32423210144043+0j),(0.3079468011856079+0.46839672327041626j),(21.99127960205078+0j),(-3.569985866546631+1.6920729875564575j),(4770.353515625+0j),3
(0.24387699365615845+0j),(0.018439462408423424+0j),(0.09983835369348526+0j),(0.0026739309541881084+0j),(2.7246031761169434+0j),(0.23570333421230316+0j),(40.9461555480957+0j),(877.7278442382812+0j),(396.20965576171875+122.41444396972656j),(1186473344+0j),(0.020053163170814514-0.10329235345125198j),(9.372709274291992+0j),(0.9082353711128235-0.06834997236728668j),(14.608901977539062+0j),(-2.724134922027588+3.012129068374634j),(957.4111938476562+0j),3
(0.27218955755233765+0j),(0.019894754514098167+0j),(0.09796050935983658+0j),(0.0023658485151827335+0j),(3.05244517326355+0j),(0.23352105915546417+0j),(113.35384368896484+0j),(3758.259521484375+0j),(0.48452338576316833+20.835906982421875j),(26161210+0j),(0.10747925937175751+0.6113837957382202j),(35.70465087890625+0j),(1.4337213039398193+0.4492380917072296j),(56.98173522949219+0j),(-8.721256256103516+14.87248706817627j),(24348.23046875+0j),3
(0.2784663140773773+0j),(0.033096443861722946+0j),(0.09861334413290024+0j),(0.003712850157171488+0j),(2.914015293121338+0j),(0.16672493517398834+0j),(91.73076629638672+0j),(2007.6737060546875+0j),(-60.14786148071289-88.72242736816406j),(2487707.5+0j),(-0.05320319905877113-0.13093596696853638j),(1.574392318725586+0j),(0.4176875650882721+0.2184310406446457j),(7.78070068359375+0j),(0.549086332321167+11.192493438720703j),(16058.4765625+0j),3
(0.21418268978595734+0j),(0.04578034207224846+0j),(0.07639461010694504+0j),(0.007319407071918249+0j),(3.138411521911621+0j),(0.6743946075439453+0j),(77.47692108154297+0j),(2036.8956298828125+0j),(-29.599672317504883+2.7466890811920166j),(303388.84375+0j),(-0.2373422235250473-0.1634659320116043j),(6.175792694091797+0j),(0.7925965785980225-0.15902972221374512j),(7.872533798217773+0j),(-13.762813568115234-3.6056318283081055j),(19319.267578125+0j),3
(0.2657757103443146+0j),(0.014062447473406792+0j),(0.09336066991090775+0j),(0.0023730495013296604+0j),(3.1517083644866943+0j),(0.5357426404953003+0j),(93.96923065185547+0j),(1571.3836669921875+0j),(7.523472785949707+15.226423263549805j),(29471.640625+0j),(0.037807364016771317-0.1699967086315155j),(12.856661796569824+0j),(1.1304137706756592-0.17945608496665955j),(39.22810745239258+0j),(3.5704638957977295-6.90427827835083j),(7455.33837890625+0j),3
(0.2784329950809479+0j),(0.018179498612880707+0j),(0.10500810295343399+0j),(0.0025828524958342314+0j),(2.8588759899139404+0j),(0.25076761841773987+0j),(72.3923110961914+0j),(866.3614501953125+0j),(30.31195068359375-42.548095703125j),(633068.5625+0j),(0.0005440239910967648-1.8221031427383423j),(433.3638000488281+0j),(2.707728624343872-1.3284168243408203j),(665.783935546875+0j),(10.718327522277832-34.851749420166016j),(147501.078125+0j),3
(0.32731863856315613+0j),(0.03387332707643509+0j),(0.12036219984292984+0j),(0.006021748762577772+0j),(2.9025940895080566+0j),(0.22087323665618896+0j),(85.56922912597656+0j),(903.799072265625+0j),(47.464874267578125-2.292311429977417j),(205625+0j),(-0.44510188698768616-0.18597373366355896j),(9.739948272705078+0j),(0.5090164542198181-0.17894364893436432j),(9.714226722717285+0j),(5.078089714050293-6.422687530517578j),(15977.5595703125+0j),3
(0.06369370967149734+0j),(0.0021747956052422523+0j),(0.022029047831892967+0j),(0.00018793636991176754+0j),(3.019371509552002+0j),(0.24966426193714142+0j),(72.33846282958984+0j),(2135.100830078125+0j),(15.315455436706543+21.553102493286133j),(274691.59375+0j),(-0.3444909453392029-0.042655423283576965j),(0.6281527280807495+0j),(0.21631819009780884-0.031123651191592216j),(0.3726087212562561+0j),(3.3680663108825684-0.1657848060131073j),(3001.059326171875+0j),3
(0.24901451170444489+0j),(0.023590903729200363+0j),(0.08242854475975037+0j),(0.0027305614203214645+0j),(3.1628289222717285+0j),(0.3257251977920532+0j),(98.46923065185547+0j),(5273.58740234375+0j),(-12.500682830810547-0.2306789755821228j),(63182.88671875+0j),(-0.2327992022037506+0.026277344673871994j),(5.259031295776367+0j),(0.8520939946174622+0.1839921623468399j),(12.761642456054688+0j),(12.14757251739502-2.6649818420410156j),(33559.08203125+0j),3
(0.09609773755073547+0j),(0.00519912363961339+0j),(0.034793317317962646+0j),(0.0006445345934480429+0j),(3.0364460945129395+0j),(0.2970421612262726+0j),(55.30769348144531+0j),(255.27455139160156+0j),(40.27036666870117-205.83631896972656j),(2065329.75+0j),(-0.30845969915390015-0.006107354070991278j),(1.910616397857666+0j),(0.34842246770858765-0.07441884279251099j),(3.0723876953125+0j),(-0.909021258354187-1.7450822591781616j),(721.358154296875+0j),3
(0.1692122220993042+0j),(0.0220544021576643+0j),(0.06320606917142868+0j),(0.003321646712720394+0j),(2.9308934211730957+0j),(0.3418338894844055+0j),(66.5076904296875+0j),(445.18841552734375+0j),(36.71312713623047+12.389363288879395j),(99366.2421875+0j),(0.25180694460868835+0.24158000946044922j),(46.24421691894531+0j),(1.3318899869918823+0.18900544941425323j),(129.15621948242188+0j),(-4.091078758239746-0.5007315874099731j),(4677.7421875+0j),3
(0.29443711042404175+0j),(0.04974023997783661+0j),(0.10689480602741241+0j),(0.0071821450255811214+0j),(2.9353158473968506+0j),(0.21529436111450195+0j),(85.93846130371094+0j),(1231.0731201171875+0j),(23.872535705566406-48.09095001220703j),(226016.40625+0j),(-0.7596510052680969-0.48811450600624084j),(55.48040771484375+0j),(0.8075247406959534-0.44151967763900757j),(26.975940704345703+0j),(7.098788738250732+10.805375099182129j),(36729.6875+0j),3
(0.2400813102722168+0j),(0.02446199394762516+0j),(0.1030111312866211+0j),(0.004397965967655182+0j),(2.5651071071624756+0j),(0.20839402079582214+0j),(47.74615478515625+0j),(3178.8046875+0j),(-2406.012451171875+1217.1668701171875j),(1245059584+0j),(0.3063434064388275+0.06406859308481216j),(2.8922033309936523+0j),(1.0242661237716675+0.0532246008515358j),(9.93521499633789+0j),(-0.6465362310409546+0.43005284667015076j),(701.5502319335938+0j),3
(0.21795842051506042+0j),(0.022051652893424034+0j),(0.09662814438343048+0j),(0.004578757099807262+0j),(2.5983266830444336+0j),(0.18870437145233154+0j),(52.661537170410156+0j),(1326.6085205078125+0j),(-738.5541381835938-2070.069580078125j),(569083392+0j),(0.6096848845481873-0.06367171555757523j),(7.830083847045898+0j),(1.2794585227966309-0.16254250705242157j),(29.283306121826172+0j),(2.3802990913391113+0.4741417467594147j),(1055.094970703125+0j),3
(0.1945730298757553+0j),(0.01013260055333376+0j),(0.07938885688781738+0j),(0.0018918727291747928+0j),(2.77130389213562+0j),(0.22562244534492493+0j),(61.269229888916016+0j),(2207.5966796875+0j),(-235.59820556640625+108.08073425292969j),(42844780+0j),(0.24959492683410645-0.0964851900935173j),(2.6848788261413574+0j),(1.0123870372772217-0.02061185985803604j),(8.421070098876953+0j),(1.6224396228790283-2.6879749298095703j),(804.3861083984375+0j),3
(0.1504063606262207+0j),(0.008273148909211159+0j),(0.0606524683535099+0j),(0.0010554613545536995+0j),(2.6541123390197754+0j),(0.3240002989768982+0j),(26.423076629638672+0j),(370.5979309082031+0j),(-337.6956787109375+4225.08447265625j),(4517159936+0j),(0.13259223103523254+0.010370436124503613j),(2.1607048511505127+0j),(0.7765554785728455-0.010178117081522942j),(1.5840201377868652+0j),(-0.15982936322689056+0.24813373386859894j),(162.89964294433594+0j),3
(0.27815598249435425+0j),(0.015680313110351562+0j),(0.10966672003269196+0j),(0.0021805984433740377+0j),(2.791195869445801+0j),(0.3346962630748749+0j),(86.94615173339844+0j),(5897.8046875+0j),(679.2957153320312-3371.573974609375j),(620148288+0j),(0.3546854257583618-0.0746113508939743j),(5.972005367279053+0j),(1.3831255435943604-0.05068812519311905j),(15.46999740600586+0j),(1.197478175163269+5.631252765655518j),(6579.85986328125+0j),3
(0.2490379959344864+0j),(0.025162994861602783+0j),(0.09361469745635986+0j),(0.0031600026413798332+0j),(2.8607594966888428+0j),(0.33535894751548767+0j),(52.79999923706055+0j),(2718.31396484375+0j),(2408.508056640625+1712.7010498046875j),(1170782848+0j),(0.2465786188840866-0.010511793196201324j),(2.280521869659424+0j),(1.0246793031692505-0.11932553350925446j),(7.140188217163086+0j),(0.23767022788524628-0.43576642870903015j),(656.099609375+0j),3
(0.23029597103595734+0j),(0.010965006425976753+0j),(0.10581446439027786+0j),(0.002026856178417802+0j),(2.3649849891662598+0j),(0.19804830849170685+0j),(14.715384483337402+0j),(60.63438034057617+0j),(-6858.5576171875+25292.82421875j),(28685776896+0j),(0.05889251455664635+0.0005879399832338095j),(1.359061598777771+0j),(0.8705475926399231-0.14619286358356476j),(4.253373622894287+0j),(0.3810719847679138-0.20592091977596283j),(55.9815673828125+0j),3
(0.36290353536605835+0j),(0.03732161223888397+0j),(0.14031074941158295+0j),(0.005500402767211199+0j),(2.846759557723999+0j),(0.2843926250934601+0j),(79.5999984741211+0j),(3925.13232421875+0j),(-5926.28125-516.8807983398438j),(3461792256+0j),(0.45173346996307373+0.1801377832889557j),(5.891862869262695+0j),(0.834484338760376+0.11776372045278549j),(10.18864631652832+0j),(-2.239461660385132+0.6205225586891174j),(2083.260498046875+0j),3
(0.2713031470775604+0j),(0.03141718730330467+0j),(0.10418730974197388+0j),(0.004663295578211546+0j),(2.8829925060272217+0j),(0.33873456716537476+0j),(46.238460540771484+0j),(1048.4892578125+0j),(978.714111328125+11.577113151550293j),(292701792+0j),(-2.9645028114318848-3.1027450561523438j),(2577.685546875+0j),(2.4400835037231445-2.6148881912231445j),(1242.612548828125+0j),(-1.2101422548294067+18.72748374938965j),(42896.2734375+0j),3
(0.22621765732765198+0j),(0.01516955066472292+0j),(0.10194049030542374+0j),(0.002608155831694603+0j),(2.3753771781921387+0j),(0.11963339149951935+0j),(14.646153450012207+0j),(50.58248519897461+0j),(-3204.190673828125+2097.5693359375j),(3873837824+0j),(0.2691444754600525-0.0496542751789093j),(1.795374870300293+0j),(0.98569655418396+0.08258585631847382j),(5.501980781555176+0j),(-0.9136639833450317+0.21516230702400208j),(153.66241455078125+0j),3
(0.4315941333770752+0j),(0.019263505935668945+0j),(0.19148528575897217+0j),(0.004483724012970924+0j),(2.6471002101898193+0j),(0.1554473489522934+0j),(46.35384750366211+0j),(704.4594116210938+0j),(-424.3994445800781-65.51136779785156j),(86814952+0j),(1.5840309858322144+0.37243765592575073j),(409.0168762207031+0j),(7.456597328186035+1.1195181608200073j),(391.0565490722656+0j),(30.12952423095703+54.28990936279297j),(939719.625+0j),3
(0.43803688883781433+0j),(0.01663944497704506+0j),(0.19100546836853027+0j),(0.0036552150268107653+0j),(2.571828842163086+0j),(0.13647793233394623+0j),(52.82307815551758+0j),(1394.0994873046875+0j),(22.990367889404297-21.304813385009766j),(673184.5625+0j),(2.8768532276153564-3.4872593879699707j),(2224.935302734375+0j),(12.521096229553223+1.4451096057891846j),(2094.48095703125+0j),(-148.24673461914062-160.67218017578125j),(7742321+0j),3
(0.41546934843063354+0j),(0.028828205540776253+0j),(0.17731617391109467+0j),(0.0046460446901619434+0j),(2.6747820377349854+0j),(0.31936219334602356+0j),(47.523075103759766+0j),(466.8340759277344+0j),(-556.4027099609375+202.91419982910156j),(37523032+0j),(3.8425607681274414-0.7361710667610168j),(274.3873291015625+0j),(5.650539398193359+0.04911109805107117j),(273.6878967285156+0j),(41.30873489379883-34.438514709472656j),(303414.875+0j),3
(0.33315780758857727+0j),(0.020735377445816994+0j),(0.1307118535041809+0j),(0.0031016035936772823+0j),(2.817744731903076+0j),(0.15698134899139404+0j),(41.838462829589844+0j),(235.08929443359375+0j),(28.521240234375-59.8827018737793j),(1022256.8125+0j),(3.5636677742004395+0.3661409020423889j),(153.96014404296875+0j),(4.750179290771484+0.22183293104171753j),(170.8946533203125+0j),(-3.1360726356506348-53.11844253540039j),(220600.953125+0j),3
(0.42847901582717896+0j),(0.02307313121855259+0j),(0.18011869490146637+0j),(0.004111401736736298+0j),(2.627958297729492+0j),(0.14006999135017395+0j),(43.27692413330078+0j),(282.9540710449219+0j),(-228.70091247558594+905.558349609375j),(78772960+0j),(3.7655866146087646-2.4100325107574463j),(580.5040283203125+0j),(8.350077629089355+1.0178393125534058j),(573.9120483398438+0j),(-40.23256301879883+34.553680419921875j),(1146305.5+0j),3
(0.42579954862594604+0j),(0.018128652125597+0j),(0.1833907812833786+0j),(0.0035196004901081324+0j),(2.686328887939453+0j),(0.1432516872882843+0j),(50.78461456298828+0j),(1567.3536376953125+0j),(258.3154602050781-517.23486328125j),(61401524+0j),(0.5328696370124817-1.2158021926879883j),(207.0769805908203+0j),(4.929346561431885-0.4194736182689667j),(401.9371643066406+0j),(30.457590103149414+131.4720458984375j),(1066568.375+0j),3
(0.42917269468307495+0j),(0.02373170107603073+0j),(0.1793898642063141+0j),(0.003792555769905448+0j),(2.6829397678375244+0j),(0.14418141543865204+0j),(51.661537170410156+0j),(1871.96240234375+0j),(8.895283699035645+122.96891021728516j),(15511834+0j),(5.068805694580078+3.389552593231201j),(1459.354736328125+0j),(10.245993614196777+0.37094417214393616j),(1477.00341796875+0j),(57.50925827026367-160.56578063964844j),(4823782.5+0j),3
(0.36536771059036255+0j),(0.013831626623868942+0j),(0.14728808403015137+0j),(0.00225599086843431+0j),(2.7813076972961426+0j),(0.1527562290430069+0j),(48.29230880737305+0j),(506.62225341796875+0j),(-9.319746971130371+73.55465698242188j),(28709268+0j),(3.8972864151000977+2.929412364959717j),(667.4908447265625+0j),(14.66495132446289-0.4320583939552307j),(3587.351318359375+0j),(22.71995735168457-3.578848123550415j),(1716846+0j),3
(0.36286574602127075+0j),(0.023549791425466537+0j),(0.16016165912151337+0j),(0.004758691880851984+0j),(2.6163620948791504+0j),(0.09060239791870117+0j),(37.29999923706055+0j),(214.2407684326172+0j),(-125.12914276123047-121.16159057617188j),(46927188+0j),(3.3764612674713135-0.6504936218261719j),(436.587646484375+0j),(6.029415130615234+2.849541425704956j),(724.9446411132812+0j),(-1.893582820892334+51.183902740478516j),(567491.5625+0j),3
(0.3677271902561188+0j),(0.016456803306937218+0j),(0.16678935289382935+0j),(0.0035722379107028246+0j),(2.5635530948638916+0j),(0.11206591874361038+0j),(40.261539459228516+0j),(560.7777709960938+0j),(367.85845947265625-9.780529975891113j),(6109853.5+0j),(2.147907257080078-0.1454210728406906j),(331.0874938964844+0j),(6.127473831176758-1.9063949584960938j),(621.9401245117188+0j),(16.48373794555664-1.3791917562484741j),(469683.09375+0j),3
(0.3387540280818939+0j),(0.020856626331806183+0j),(0.16108447313308716+0j),(0.0036658444441854954+0j),(2.4878578186035156+0j),(0.11119379848241806+0j),(44.70769119262695+0j),(553.1607055664062+0j),(476.2907409667969+306.92987060546875j),(155794768+0j),(6.675023078918457+3.667609453201294j),(1095.887939453125+0j),(7.456634998321533+0.5738102197647095j),(1342.6922607421875+0j),(75.4013442993164-63.421573638916016j),(3943904.5+0j),3
(0.2208317667245865+0j),(0.012056550942361355+0j),(0.09511429816484451+0j),(0.0017525727162137628+0j),(2.5943803787231445+0j),(0.4611184895038605+0j),(47.30769348144531+0j),(1378.920654296875+0j),(-1441.4571533203125-4904.53369140625j),(2521796352+0j),(1.5000381469726562+0.2434150129556656j),(200.6568145751953+0j),(4.645712852478027+1.675072431564331j),(558.7457275390625+0j),(106.01703643798828-7.685408115386963j),(575353.875+0j),3
(0.2245640754699707+0j),(0.01251718308776617+0j),(0.09982487559318542+0j),(0.002234190236777067+0j),(2.398519515991211+0j),(0.27875789999961853+0j),(39.66923141479492+0j),(965.0059814453125+0j),(392.4035949707031-53.96849060058594j),(34585296+0j),(-0.310120552778244-1.0748403072357178j),(364.36456298828125+0j),(6.367586135864258+0.34649571776390076j),(429.3863830566406+0j),(30.454334259033203+61.03242111206055j),(401802.15625+0j),3
(0.2621168792247772+0j),(0.011880963109433651+0j),(0.12153024971485138+0j),(0.0025492750573903322+0j),(2.7211058139801025+0j),(0.2730172872543335+0j),(41.96923065185547+0j),(742.5836791992188+0j),(1061.9869384765625-1417.527587890625j),(564878080+0j),(3.666975259780884+0.6848451495170593j),(428.83953857421875+0j),(6.61737585067749+0.6849395036697388j),(810.0547485351562+0j),(88.40953826904297-17.211711883544922j),(851076.4375+0j),3
(0.3174586296081543+0j),(0.016289979219436646+0j),(0.14303098618984222+0j),(0.0024781529791653156+0j),(2.7447736263275146+0j),(0.14951130747795105+0j),(39.29230880737305+0j),(222.4068603515625+0j),(468.5154113769531+369.6468811035156j),(25100818+0j),(3.590367317199707-3.4557793140411377j),(510.2522888183594+0j),(6.909672260284424+2.722086191177368j),(862.369140625+0j),(38.07267761230469+22.644309997558594j),(611503.25+0j),3
(0.38081619143486023+0j),(0.028438633307814598+0j),(0.16979435086250305+0j),(0.0041695875115692616+0j),(2.6633942127227783+0j),(0.15802514553070068+0j),(52.30769348144531+0j),(610.59765625+0j),(-570.2377319335938-127.1267318725586j),(11502377+0j),(2.7660458087921143+0.3551176190376282j),(419.3962707519531+0j),(6.241438865661621-1.9932724237442017j),(1020.0393676757812+0j),(2.085362195968628-60.99241638183594j),(1886708.125+0j),3
(0.25498610734939575+0j),(0.015641188248991966+0j),(0.10257069021463394+0j),(0.0026626961771398783+0j),(2.7388522624969482+0j),(0.3153268098831177+0j),(65.78461456298828+0j),(2351.184326171875+0j),(831.1377563476562-69.52883911132812j),(162582656+0j),(2.050954580307007-1.6665678024291992j),(230.2428741455078+0j),(8.608906745910645-0.27447497844696045j),(771.797119140625+0j),(62.63379669189453+254.99110412597656j),(2384482.5+0j),3
(0.3478463888168335+0j),(0.026851851493120193+0j),(0.15582725405693054+0j),(0.005104227922856808+0j),(2.4221620559692383+0j),(0.09240981191396713+0j),(47.32307815551758+0j),(398.8033142089844+0j),(108.70718383789062-336.5613098144531j),(43686744+0j),(3.0646677017211914-0.20132195949554443j),(203.47935485839844+0j),(10.001765251159668+1.3001923561096191j),(1375.0201416015625+0j),(28.878849029541016-106.63980865478516j),(2163725.75+0j),3
(0.32673385739326477+0j),(0.021900564432144165+0j),(0.14213603734970093+0j),(0.0032350586261600256+0j),(2.5924429893493652+0j),(0.09194688498973846+0j),(46.5076904296875+0j),(586.3114624023438+0j),(214.35086059570312-13.670687675476074j),(22491852+0j),(0.2373998761177063+0.7890946865081787j),(1444.924072265625+0j),(11.281889915466309-3.320991039276123j),(4104.17578125+0j),(-34.55912399291992+93.46758270263672j),(2898350.5+0j),3
(0.3123532831668854+0j),(0.017876897007226944+0j),(0.14727796614170074+0j),(0.003374693216755986+0j),(2.4785821437835693+0j),(0.15331093966960907+0j),(37.5461540222168+0j),(629.2478637695312+0j),(165.30291748046875-199.97348022460938j),(76594848+0j),(3.2726802825927734-1.959079623222351j),(376.7798156738281+0j),(8.867242813110352+0.6005780696868896j),(899.6276245117188+0j),(100.05976104736328+33.039546966552734j),(428551.375+0j),3
(0.21807461977005005+0j),(0.01157030463218689+0j),(0.08083514124155045+0j),(0.0017158652190119028+0j),(2.909837245941162+0j),(0.3283652067184448+0j),(61.015384674072266+0j),(1086.4613037109375+0j),(-209.59910583496094+68.96854400634766j),(7218200+0j),(0.2410965859889984+0.05498776584863663j),(0.6568699479103088+0j),(0.8171992301940918+0.06668471544981003j),(1.8773646354675293+0j),(-1.086923360824585+3.1467533111572266j),(1687.999267578125+0j),3
(0.16943946480751038+0j),(0.015914175659418106+0j),(0.06240983307361603+0j),(0.0019358620047569275+0j),(2.9161324501037598+0j),(0.24716390669345856+0j),(50.33076858520508+0j),(202.46751403808594+0j),(-69.11865234375-20.636859893798828j),(4087683.25+0j),(0.32628142833709717+0.05216417461633682j),(0.680365264415741+0j),(0.8326524496078491-0.026093274354934692j),(1.5756672620773315+0j),(-0.35419005155563354-0.878993570804596j),(581.0228271484375+0j),3
(0.16055180132389069+0j),(0.006021813955157995+0j),(0.0618317537009716+0j),(0.0007515691104345024+0j),(2.889686346054077+0j),(0.24640530347824097+0j),(44.82307815551758+0j),(204.96099853515625+0j),(-220.52481079101562+235.8748321533203j),(28833642+0j),(0.25136232376098633+0.06873654574155807j),(2.06394362449646+0j),(0.8763962388038635-0.10981854051351547j),(2.866798162460327+0j),(0.4459371566772461-0.11574463546276093j),(848.6383666992188+0j),3
(0.1684654802083969+0j),(0.009047947824001312+0j),(0.061893220990896225+0j),(0.0015458987327292562+0j),(2.9280951023101807+0j),(0.2504265308380127+0j),(55.96154022216797+0j),(623.0831298828125+0j),(-27.472169876098633+268.166259765625j),(4377060.5+0j),(0.19855879247188568-0.02891838550567627j),(0.9931380152702332+0j),(0.8959140777587891-0.07062770426273346j),(3.3018341064453125+0j),(2.205153226852417-4.326169013977051j),(3760.22314453125+0j),3
(0.1339332014322281+0j),(0.005328174214810133+0j),(0.052839495241642+0j),(0.0007656190427951515+0j),(2.8193814754486084+0j),(0.3503112196922302+0j),(43.661537170410156+0j),(200.47006225585938+0j),(78.53035736083984-14.946966171264648j),(1865896.5+0j),(0.16972625255584717+0.03641306981444359j),(1.7172192335128784+0j),(0.9378602504730225+0.08572368323802948j),(3.12454891204834+0j),(-1.9791433811187744+0.7333452105522156j),(930.7349853515625+0j),3
(0.1553732007741928+0j),(0.009560232982039452+0j),(0.06018091365695+0j),(0.0014816552866250277+0j),(2.8338639736175537+0j),(0.25381919741630554+0j),(40.269229888916016+0j),(196.36598205566406+0j),(1392.634765625+2023.372802734375j),(639556928+0j),(0.16242612898349762+0.19295741617679596j),(2.8933396339416504+0j),(0.9212746024131775+0.11547381430864334j),(3.069525957107544+0j),(3.4873344898223877-0.30307185649871826j),(2118.65673828125+0j),3
(0.3182058334350586+0j),(0.03795263171195984+0j),(0.12611670792102814+0j),(0.0066427746787667274+0j),(2.82810640335083+0j),(0.18246068060398102+0j),(68.14615631103516+0j),(1302.4478759765625+0j),(-46.40433883666992+64.74603271484375j),(3543828.25+0j),(0.20692399144172668+0.0635138675570488j),(2.038008689880371+0j),(1.113631010055542-0.12740479409694672j),(6.868649482727051+0j),(0.12467885762453079-4.571049213409424j),(4698.97265625+0j),3
(0.21441486477851868+0j),(0.01857721246778965+0j),(0.07863455265760422+0j),(0.0024575255811214447+0j),(2.9854471683502197+0j),(0.30143794417381287+0j),(56.515384674072266+0j),(684.4497680664062+0j),(181.21929931640625+198.02191162109375j),(16321549+0j),(0.5188137888908386+0.09536296874284744j),(8.516136169433594+0j),(1.4893871545791626+0.16917423903942108j),(28.161819458007812+0j),(-2.2147679328918457-0.5517232418060303j),(1300.451171875+0j),3
(0.13324186205863953+0j),(0.006002003792673349+0j),(0.051436297595500946+0j),(0.000850885349791497+0j),(2.874631643295288+0j),(0.2896760106086731+0j),(41.661537170410156+0j),(264.2239074707031+0j),(-79.87677764892578-8.541810989379883j),(14921905+0j),(0.38418105244636536+0.07753384113311768j),(2.281041145324707+0j),(1.0980499982833862+0.032759957015514374j),(6.977294921875+0j),(0.4733692407608032-1.6545557975769043j),(659.287353515625+0j),3
(0.2479633092880249+0j),(0.02760372869670391+0j),(0.09849943965673447+0j),(0.005148970987647772+0j),(2.833834171295166+0j),(0.32912856340408325+0j),(68.30769348144531+0j),(2035.674560546875+0j),(166.06126403808594+34.92377853393555j),(3671736.5+0j),(0.24487826228141785+0.20649456977844238j),(4.6961822509765625+0j),(1.091064691543579+0.12796750664710999j),(8.734550476074219+0j),(-0.4862033426761627-2.5961802005767822j),(8891.54296875+0j),3
(0.44034847617149353+0j),(0.017809242010116577+0j),(0.16098198294639587+0j),(0.0019584873225539923+0j),(2.8394393920898438+0j),(0.13181445002555847+0j),(71+0j),(1505.861572265625+0j),(-0.09570533782243729-12.615987777709961j),(217330.421875+0j),(1.7276637554168701+0.1456436961889267j),(41.5173225402832+0j),(1.2578279972076416-1.4697976112365723j),(177.34869384765625+0j),(38.43693161010742-15.335792541503906j),(380597.4375+0j),3
(0.3717512786388397+0j),(0.018019016832113266+0j),(0.13739588856697083+0j),(0.0017310651019215584+0j),(2.83489727973938+0j),(0.20767201483249664+0j),(71.68461608886719+0j),(2185.831298828125+0j),(-75.88927459716797+8.924676895141602j),(742461.4375+0j),(1.8183695077896118-0.1920744776725769j),(32.27098083496094+0j),(3.5159285068511963+0.20276473462581635j),(70.52032470703125+0j),(-25.513885498046875-12.87414836883545j),(127057.640625+0j),3
(0.39030879735946655+0j),(0.021512549370527267+0j),(0.13979962468147278+0j),(0.002058501122519374+0j),(2.941774845123291+0j),(0.24031327664852142+0j),(64.9153823852539+0j),(680.3389892578125+0j),(12.534799575805664-10.229191780090332j),(299508.4375+0j),(1.4708746671676636-0.4860071539878845j),(26.125072479248047+0j),(3.242476224899292-0.6040448546409607j),(105.14492797851562+0j),(7.263909339904785-16.872465133666992j),(138078.140625+0j),3
(0.39971408247947693+0j),(0.015172787941992283+0j),(0.14699292182922363+0j),(0.0020809031557291746+0j),(2.842430830001831+0j),(0.21754872798919678+0j),(62.900001525878906+0j),(580.9515380859375+0j),(41.67271041870117+21.653196334838867j),(321896.28125+0j),(2.279689311981201+0.47447919845581055j),(88.16219329833984+0j),(2.047301769256592-0.2872020900249481j),(237.1033935546875+0j),(-63.49142074584961-37.13541030883789j),(296359.46875+0j),3
(0.3880378007888794+0j),(0.016067488119006157+0j),(0.1403980851173401+0j),(0.00149399449583143+0j),(2.9603254795074463+0j),(0.2001705765724182+0j),(70.64615631103516+0j),(677.4901733398438+0j),(14.73592472076416-52.55245590209961j),(142586.15625+0j),(1.5729224681854248+0.1112271249294281j),(42.60738754272461+0j),(2.582096815109253+1.6302564144134521j),(153.48626708984375+0j),(-18.540327072143555+23.792667388916016j),(156218.625+0j),3
(0.39342251420021057+0j),(0.020115047693252563+0j),(0.14478778839111328+0j),(0.00207728985697031+0j),(2.841280221939087+0j),(0.20939446985721588+0j),(61.0076904296875+0j),(741.2384033203125+0j),(-9.643339157104492+1.9854469299316406j),(138642.671875+0j),(2.54156494140625-0.38563987612724304j),(79.13984680175781+0j),(2.7896568775177+0.14177195727825165j),(313.54766845703125+0j),(-63.89387130737305+4.823197841644287j),(522266.90625+0j),3
(0.3809758126735687+0j),(0.017601460218429565+0j),(0.1462526172399521+0j),(0.001832167967222631+0j),(2.8078441619873047+0j),(0.18435174226760864+0j),(63.06922912597656+0j),(772.7721557617188+0j),(46.49958419799805-61.67851257324219j),(648084.0625+0j),(0.6138651967048645-1.51443612575531j),(163.64076232910156+0j),(3.444011926651001+0.5292091965675354j),(161.15249633789062+0j),(43.2572021484375+21.829771041870117j),(276846.125+0j),3
